"objectId","inSize","outSize","totalTime","parsing","extractSchema","X2Full","X2Witness","notElim","merge1","groupize","separation","expansion","preparation","merge3","initGEnv","genWitness","genSuccess","noWitness","valid","X.iterations","cancelledAt","dateAndTime","timeout","git","machine"
"o19062",1864,10374,13,0,0,0,1,0,0,1,2,0,3,1,0,2,"True","False","True",2,NA,"",NA,"",""
"o48421",1865,5395,10,0,0,0,2,0,1,1,1,0,2,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o58927",1867,4302,9,0,0,0,2,0,1,1,0,0,3,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o6208",1867,5395,13,0,0,0,4,0,1,1,0,1,3,0,0,2,"True","False","True",2,NA,"",NA,"",""
"o5116",1867,3448,11,0,0,0,6,0,1,0,1,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o14512",1867,8506,13,0,0,1,0,0,0,0,1,0,5,0,0,2,"True","False","True",2,NA,"",NA,"",""
"o82298",1869,4699,12,0,0,0,5,0,2,1,1,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o43232",1871,4796,11,0,0,0,3,0,1,1,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o33939",1872,5359,10,0,0,0,1,0,1,1,1,0,2,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o60278",1873,2242,10,0,0,0,4,0,1,0,0,0,3,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o32498",1873,6025,8,0,0,0,0,0,1,1,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o17520",1874,5115,6,0,0,0,0,0,1,0,1,0,1,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o58317",1874,8213,24,0,0,0,0,0,8,2,1,0,9,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o74424",1874,3576,3,0,0,0,1,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o54557",1875,8034,9,0,0,0,1,0,1,1,1,1,1,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o53515",1876,4302,12,0,0,0,4,0,2,0,1,0,3,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o37090",1876,8981,16,0,0,0,3,0,1,2,1,0,4,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o16591",1877,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o63383",1877,7380,13,0,0,0,2,0,2,1,1,0,3,0,0,2,"True","False","True",2,NA,"",NA,"",""
"o47263",1877,13230,18,0,0,1,1,0,0,2,3,1,4,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o76473",1877,9670,20,0,0,0,5,0,3,1,2,0,4,0,0,2,"True","False","True",2,NA,"",NA,"",""
"o13149",1877,3701,7,1,0,0,0,0,0,1,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o53092",1878,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o16426",1879,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o47838",1880,3189,4,0,0,0,0,0,0,1,0,1,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o9764",1881,10654,3163,1,0,0,8,0,2898,1,246,0,4,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o11781",1881,4638,5,0,0,0,0,0,0,1,1,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o26565",1882,8813,12,0,0,1,2,0,0,1,2,0,2,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o71320",1885,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o37614",1887,4608,11,0,0,0,6,0,1,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o8466",1890,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o82678",1894,2810,9,0,0,0,3,0,3,0,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o61606",1894,2782,8,0,0,0,1,0,0,1,0,0,5,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o69974",1895,4618,13,1,0,0,4,0,1,0,1,0,4,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o75094",1896,9120,26,0,0,0,5,0,1,2,10,0,2,1,2,1,"True","False","True",2,NA,"",NA,"",""
"o83675",1898,4387,8,0,0,0,1,0,1,1,1,1,3,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o17682",1900,2945,16,0,0,0,1,0,2,1,0,0,6,0,1,2,"False","True","",2,NA,"",NA,"",""
"o90822",1902,4420,5,0,0,0,0,0,0,1,0,2,1,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o9784",1902,11433,3324,0,0,0,21,0,3018,1,275,0,2,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o9397",1903,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o44459",1903,4159,7,0,0,0,1,0,1,1,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o65456",1903,7875,12,0,0,0,0,0,0,1,1,0,3,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o90710",1907,6651,9,0,0,0,1,0,1,1,1,1,2,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o76740",1907,8291,8,0,0,0,0,0,0,1,1,0,2,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o79423",1907,8031,11,0,0,0,1,0,1,1,1,0,3,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o45211",1913,11036,14,0,0,0,1,0,2,1,2,1,4,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o85875",1914,3076,6,0,0,0,0,0,0,1,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o7547",1914,3954,6,0,0,0,0,0,0,1,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o45232",1917,9020,10,0,0,0,1,0,0,2,1,0,3,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o83140",1917,6702,10,0,0,0,1,0,1,1,1,1,2,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o75598",1917,6706,9,0,0,0,1,0,1,1,1,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o90619",1918,6204,7,0,0,0,1,0,0,1,1,0,2,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o74168",1918,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o82674",1919,2939,7,0,0,0,3,0,0,1,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o33687",1921,7687,14,0,1,0,0,0,4,1,1,0,5,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o48009",1922,3770,7,0,0,0,0,0,0,1,1,1,3,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o71268",1924,3662,5,0,0,0,0,0,0,0,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o42290",1925,5155,7,1,0,0,1,0,0,1,0,1,1,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o37097",1927,7713,13,1,0,0,2,0,0,1,1,0,1,0,1,2,"True","False","True",2,NA,"",NA,"",""
"o40753",1928,1414,4,0,0,0,0,0,0,0,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o14426",1929,8440,14,0,0,0,3,0,1,1,1,1,2,0,0,2,"True","False","True",2,NA,"",NA,"",""
"o20259",1932,1749,3,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o59669",1932,6625,8,0,0,0,0,0,0,1,1,0,1,0,0,2,"True","False","True",2,NA,"",NA,"",""
"o68326",1933,6458,8,0,0,0,0,0,1,1,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o30230",1933,8891,23,0,0,0,2,0,3,2,5,1,4,3,0,0,"True","False","True",2,NA,"",NA,"",""
"o41221",1933,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o26592",1937,3565,11,0,0,0,2,0,2,1,2,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o66294",1938,1804,7,0,0,0,1,0,0,1,0,0,1,0,1,2,"True","False","True",2,NA,"",NA,"",""
"o19103",1939,5533,12,0,0,0,3,0,2,1,0,0,3,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o63318",1940,1425,3,0,0,0,0,0,1,0,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o90720",1942,5988,8,0,0,0,0,0,0,0,2,0,2,0,0,2,"True","False","True",2,NA,"",NA,"",""
"o51259",1945,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o66151",1946,64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o90138",1947,1714,6,0,0,0,2,0,1,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o10555",1947,3512,10,0,0,0,1,0,0,0,0,0,7,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o29961",1947,9399,19,1,0,0,2,0,3,2,3,0,5,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o11803",1948,8413,12,0,0,0,1,0,0,1,1,0,3,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o17645",1949,4359,20,0,0,1,1,0,0,2,0,0,6,0,1,1,"False","True","",2,NA,"",NA,"",""
"o19067",1949,3999,6,0,0,0,0,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o37721",1950,6277,12,1,0,0,0,0,0,1,0,1,4,2,0,1,"True","False","True",2,NA,"",NA,"",""
"o73927",1950,4392,9,0,0,0,2,0,1,1,0,0,2,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o44462",1952,9684,16,0,0,0,1,0,2,1,3,1,2,1,0,2,"True","False","True",2,NA,"",NA,"",""
"o40357",1955,13093,15,0,0,1,1,0,1,1,2,0,2,0,1,2,"True","False","True",2,NA,"",NA,"",""
"o72205",1955,4681,9,0,0,0,2,0,0,0,1,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o66201",1957,9878,23,0,0,0,6,0,1,1,7,0,2,2,0,0,"True","False","True",2,NA,"",NA,"",""
"o14457",1958,6946,10,0,0,0,1,0,0,1,1,0,3,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o71479",1960,11036,15,0,0,0,1,0,1,2,2,0,3,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o66329",1960,10987,21,0,0,0,5,0,1,1,5,1,3,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o69138",1960,10177,15,0,0,0,2,0,1,2,3,0,3,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o61343",1961,7929,8,0,0,0,1,0,0,1,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o65703",1961,8892,12,0,1,0,0,0,1,2,1,0,3,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o90280",1963,2148,5,0,0,1,1,0,0,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o19185",1963,4482,11,0,0,0,4,0,2,0,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o64611",1965,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o20377",1967,7835,11,0,0,0,3,0,0,1,2,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o7633",1969,5345,17,1,0,0,1,0,1,4,2,0,3,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o7383",1970,5480,13,0,0,0,1,0,0,2,1,0,3,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o33925",1970,5785,12,0,1,0,2,0,1,1,1,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o44205",1971,7131,14,0,0,0,1,0,1,1,1,1,3,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o13129",1971,7822,27,0,0,0,1,0,0,2,1,0,14,2,1,1,"True","False","True",3,NA,"",NA,"",""
"o58603",1972,3629,10,0,0,0,1,0,2,1,0,0,3,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o49779",1973,1734,5,0,0,0,0,0,0,1,0,0,3,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o66158",1973,64,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o90706",1973,7757,10,0,0,0,0,0,0,2,1,1,3,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o6232",1975,10176,3154,1,0,0,3,0,2902,1,239,1,3,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o5462",1976,7225,36,0,0,0,15,0,5,1,1,0,9,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o9409",1976,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o61505",1976,5796,6,0,0,0,0,0,0,1,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o65450",1977,6836,17,0,0,0,4,0,0,1,2,0,4,2,1,1,"True","False","True",2,NA,"",NA,"",""
"o9207",1977,4151,7,0,0,0,1,0,1,1,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o69760",1979,1419,3,0,0,0,0,0,0,1,0,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o63475",1981,8399,12,0,0,1,2,0,2,1,1,0,2,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o64557",1981,23163,94,0,1,0,0,0,0,0,0,0,82,5,1,0,"True","False","True",2,NA,"",NA,"",""
"o27840",1982,6109,14,0,0,0,4,0,1,1,0,0,3,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o9819",1983,8908,72,0,0,1,5,0,2,1,3,0,39,3,1,0,"True","False","True",4,NA,"",NA,"",""
"o71313",1983,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o63552",1983,9007,11,0,0,0,0,0,1,2,1,0,3,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o9401",1983,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o57644",1985,7407,11,0,0,0,2,0,0,2,1,0,2,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o45190",1985,10728,16,0,1,0,0,0,3,2,2,0,3,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o58599",1985,3251,8,0,0,0,1,0,1,1,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o30476",1987,8552,20,0,0,0,3,0,3,2,4,0,4,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o5844",1987,5176,13,1,0,0,0,0,1,0,0,0,8,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o39146",1992,6063,15,1,0,0,2,0,0,1,1,1,5,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o21849",1992,12113,34,0,0,1,15,0,1,1,2,0,7,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o90685",1993,5672,7,0,0,0,0,0,1,1,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o9519",1993,4923,8,0,0,0,3,0,0,1,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o14474",1994,8765,10,0,0,0,1,0,0,1,1,0,3,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o82149",1998,4298,13,0,0,0,2,0,4,1,2,0,2,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o89709",1998,7696,13,0,1,0,1,0,0,1,2,1,2,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o42607",1998,5416,11693,0,0,0,8,0,11084,0,596,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o90812",2000,5193,8,0,0,0,0,0,1,1,1,0,3,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o43729",2002,2585,10,0,0,0,4,0,2,0,0,1,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o5028",2003,15308,77,1,0,0,9,0,35,2,14,0,8,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o8473",2004,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o61630",2004,2714,10,0,0,0,2,0,0,0,0,0,4,3,0,0,"True","False","True",2,NA,"",NA,"",""
"o63323",2004,1529,5,0,1,0,0,0,1,0,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o9500",2007,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o48095",2008,7327,14,0,0,0,1,0,1,1,1,1,3,0,1,3,"True","False","True",2,NA,"",NA,"",""
"o50111",2010,4286,8,0,0,0,1,0,0,1,0,0,2,1,0,2,"True","False","True",2,NA,"",NA,"",""
"o63181",2011,8799,16,1,0,0,3,0,1,1,1,0,4,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o25939",2011,5138,9,0,0,0,0,0,0,1,0,0,3,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o62968",2015,10333,12,0,0,0,0,0,0,2,2,0,3,1,0,2,"True","False","True",2,NA,"",NA,"",""
"o60847",2018,5279,9,0,0,1,0,0,4,1,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o47122",2020,2701,15,0,0,0,7,0,3,1,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o30593",2021,10705,16,0,0,1,2,0,2,2,3,0,3,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o9367",2022,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o63935",2022,6329,78,1,0,0,15,0,6,1,10,0,40,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o67351",2023,4967,9,0,0,0,1,0,0,1,1,1,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o15330",2024,6040,13,0,0,0,3,0,2,1,0,0,3,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o74957",2024,9711,26,0,0,0,1,0,3,2,1,0,12,1,1,2,"True","False","True",2,NA,"",NA,"",""
"o61583",2029,4021,10,0,0,1,1,0,2,0,1,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o17687",2030,5350,7,0,0,0,0,0,0,1,1,1,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o82156",2033,4910,16,0,0,0,2,0,6,1,3,1,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o60227",2036,2167,3,0,0,0,1,0,1,0,1,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o63329",2036,1639,5,0,0,0,1,0,1,0,0,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o66053",2036,5035,9,0,0,0,0,0,0,0,2,0,2,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o19057",2036,3436,8,1,0,0,2,0,0,0,0,0,2,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o45263",2037,9956,12,0,0,0,1,0,1,2,1,0,3,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o90257",2040,3308,8,0,0,0,2,0,0,0,0,0,3,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o21909",2040,3265,8,0,0,0,1,0,1,0,1,0,4,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o57168",2041,3506,5,0,0,0,0,0,1,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o16424",2043,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o65507",2043,7802,12,0,0,0,1,0,1,1,1,0,3,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o69744",2044,12331,26,0,0,0,4,0,1,2,8,2,2,3,1,1,"True","False","True",2,NA,"",NA,"",""
"o12605",2047,5890,8,0,0,0,0,0,0,1,1,0,2,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o51080",2049,1554,2,0,0,0,0,0,0,1,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o73026",2049,6432,17,0,0,0,1,0,5,1,1,1,6,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o69752",2053,4720,10,0,0,1,0,0,0,1,0,0,5,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o64824",2054,5124,8,0,0,0,0,0,0,1,1,0,2,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o16458",2056,64,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o22094",2056,2494,13,0,0,0,5,0,0,0,0,0,5,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o88671",2060,11504,15,0,0,0,0,0,0,1,1,0,4,0,1,2,"True","False","True",2,NA,"",NA,"",""
"o25978",2060,5346,8,0,0,0,1,0,0,1,1,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o6027",2061,9998,13,0,0,0,1,0,0,1,1,0,4,1,0,2,"True","False","True",2,NA,"",NA,"",""
"o65608",2063,13260,42,0,0,0,8,0,4,10,0,0,3,9,2,0,"True","False","True",2,NA,"",NA,"",""
"o12610",2064,7764,10,0,0,0,1,0,1,1,2,0,2,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o90730",2064,7258,9,0,0,0,0,0,1,1,1,0,2,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o32665",2068,1812,6,0,0,0,0,0,1,1,0,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o73022",2068,5834,7,0,0,0,1,0,0,1,1,0,3,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o70337",2069,7142,15,1,0,0,3,0,4,1,2,0,1,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o13093",2072,7261,12,0,0,0,3,0,1,1,1,0,2,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o66330",2074,3341,19,0,0,0,10,0,3,0,0,0,3,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o83077",2077,6764,9,0,0,0,2,0,0,1,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o44203",2077,4181,7,0,0,0,1,0,1,0,1,1,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o76743",2079,10064,13,1,0,0,0,0,1,2,1,1,3,1,0,2,"True","False","True",2,NA,"",NA,"",""
"o6271",2082,9053,21,0,0,0,3,0,7,1,3,0,4,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o72180",2082,5582,7,0,0,0,1,0,0,1,0,0,1,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o79473",2085,3708,14,1,0,0,4,0,0,1,0,0,4,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o9899",2086,13247,65,0,0,0,9,0,29,2,15,0,5,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o66063",2087,6338,14,1,0,0,1,0,5,1,3,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o32495",2088,5311,10,0,0,0,1,0,0,1,1,0,5,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o15292",2089,3809,10,0,0,0,3,0,0,1,0,0,2,1,0,2,"True","False","True",2,NA,"",NA,"",""
"o81746",2090,11569,36,0,0,0,1,0,0,1,1,1,25,0,1,2,"True","False","True",3,NA,"",NA,"",""
"o65642",2090,1343,3,0,1,0,1,0,0,0,0,0,0,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o87890",2093,8172,11,0,0,0,1,0,2,2,1,1,2,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o65486",2095,11079,20,0,0,0,4,0,1,1,1,0,5,0,1,2,"True","False","True",2,NA,"",NA,"",""
"o90958",2097,4489,7,0,1,0,0,0,0,1,1,0,2,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o14459",2098,7434,10,0,0,0,0,0,0,2,1,0,3,0,0,2,"True","False","True",2,NA,"",NA,"",""
"o27713",2102,4765,6,0,0,0,1,0,0,1,1,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o10079",2104,11381,15,0,0,0,3,0,0,1,3,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o30701",2104,7692,15,0,0,0,2,0,2,2,2,0,3,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o42217",2109,7668,11,0,0,1,1,0,1,1,1,0,2,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o47712",2110,2365,4,0,0,0,0,0,0,1,0,0,0,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o82377",2111,3906,11331,0,0,0,3,0,10727,0,598,0,1,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o58622",2113,5093,14,0,0,0,1,0,4,1,1,0,6,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o9943",2113,13088,20,0,0,0,5,0,1,3,3,0,3,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o64027",2114,8956,12,0,0,1,2,0,0,2,1,1,2,1,2,0,"True","False","True",2,NA,"",NA,"",""
"o71155",2119,6872,12,0,0,0,1,0,2,1,1,0,4,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o73027",2123,8170,10,0,0,0,0,0,1,2,1,0,4,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o44253",2123,2288,5,0,0,0,0,0,1,1,0,0,2,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o42293",2125,7617,13,0,0,0,4,0,2,1,1,0,3,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o9962",2127,12838,6496,0,0,0,19,0,5959,2,499,1,11,2,1,0,"True","False","True",2,NA,"",NA,"",""
"o73815",2127,11304,14,0,0,0,1,0,0,2,3,0,3,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o83938",2127,4417,17,0,0,0,7,0,3,0,1,0,4,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o28131",2128,6113,13,0,0,0,1,0,4,1,1,0,3,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o15203",2131,5601,11,0,0,0,2,0,1,1,1,0,3,0,0,1,"True","False","True",2,NA,"",NA,"",""
"o25733",2134,2514,5,1,0,0,0,0,0,1,0,0,1,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o65467",2134,6875,15,0,0,0,4,0,2,1,2,0,4,1,1,0,"True","False","True",2,NA,"",NA,"",""
"o9872",2137,10664,9370,0,0,0,2828,0,3433,2,3099,0,4,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o52821",2139,1105,2,0,0,0,0,0,1,0,0,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o90894",2140,8548,8,0,0,0,0,0,0,1,1,0,0,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o12505",2140,64,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o69749",2141,4644,5,0,0,0,1,0,0,1,1,0,1,0,0,0,"True","False","True",2,NA,"",NA,"",""
"o56013",2142,4678,14,1,0,0,3,0,1,1,2,0,4,0,1,0,"True","False","True",2,NA,"",NA,"",""
"o83138",2143,7262,11,0,0,0,0,0,0,1,2,0,4,1,1,1,"True","False","True",2,NA,"",NA,"",""
"o47066",2143,10290,11,0,0,1,1,0,1,1,3,0,1,1,0,0,"True","False","True",2,NA,"",NA,"",""
"o76907",2144,11133,54,0,0,0,14,0,14,2,17,0,2,0,1,2,"True","False","True",2,NA,"",NA,"",""
"o9940",2146,13236,34,0,0,0,4,0,11,2,8,0,2,1,0,1,"True","False","True",2,NA,"",NA,"",""
"o67599",2147,2527,7,0,1,0,0,0,0,1,0,0,3,0,1,1,"True","False","True",2,NA,"",NA,"",""
"o90690",2147,6499,7,0,0,0,0,0,0,0,1,0,2,0,0,0,"True","False","True",2,NA,"",NA,"",""
